Latitude,Longitude,Rx(dB),Best unit
-2.64741,-44.33072,5.60000,"0"
-2.64741,-44.32713,11.40000,"0"
-2.64741,-44.32353,12.80000,"0"
-2.64741,-44.31993,8.40000,"0"
-2.64741,-44.31634,6.20000,"0"
-2.64741,-44.31274,9.20000,"0"
-2.64741,-44.30914,8.70000,"0"
-2.64741,-44.30554,13.10000,"0"
-2.64741,-44.30195,10.40000,"0"
-2.64741,-44.29835,14.50000,"4"
-2.64741,-44.29475,6.60000,"0"
-2.64741,-44.29115,17.60000,"0"
-2.64741,-44.28756,15.50000,"0"
-2.64741,-44.28396,12.20000,"0"
-2.64741,-44.28036,13.30000,"0"
-2.64741,-44.27676,12.50000,"0"
-2.64741,-44.27317,8.90000,"0"
-2.64741,-44.26957,13.50000,"0"
-2.64741,-44.26598,14.90000,"0"
-2.64741,-44.26237,7.60000,"0"
-2.64741,-44.25877,17.40000,"0"
-2.64741,-44.25518,13.80000,"0"
-2.64741,-44.25158,17.90000,"0"
-2.64741,-44.24799,24.00000,"0"
-2.64741,-44.24438,29.50000,"5"
-2.64741,-44.24079,26.10000,"0"
-2.64741,-44.23719,35.90000,"5"
-2.64741,-44.23359,49.60000,"5"
-2.64741,-44.23000,21.00000,"2"
-2.64741,-44.22640,47.70000,"5"
-2.64741,-44.22280,42.40000,"5"
-2.64741,-44.21920,39.70000,"5"
-2.64741,-44.21561,27.40000,"5"
-2.64741,-44.21201,33.20000,"5"
-2.64741,-44.20841,22.30000,"0"
-2.64741,-44.20481,10.50000,"0"
-2.64741,-44.20122,12.90000,"0"
-2.64741,-44.19762,15.50000,"0"
-2.64741,-44.19402,12.60000,"0"
-2.64741,-44.19043,15.00000,"0"
-2.64741,-44.18683,11.20000,"0"
-2.64741,-44.18323,8.20000,"0"
-2.64741,-44.17963,7.40000,"0"
-2.65100,-44.36670,4.60000,"0"
-2.65100,-44.36311,6.30000,"0"
-2.65100,-44.35591,1.80000,"0"
-2.65100,-44.35231,4.30000,"0"
-2.65100,-44.34871,5.60000,"0"
-2.65100,-44.34512,6.70000,"0"
-2.65100,-44.34152,11.30000,"0"
-2.65100,-44.33792,4.00000,"0"
-2.65100,-44.33432,8.80000,"0"
-2.65100,-44.33072,6.90000,"0"
-2.65100,-44.32713,8.40000,"0"
-2.65100,-44.32353,13.70000,"0"
-2.65100,-44.31993,12.10000,"0"
-2.65100,-44.31634,7.10000,"0"
-2.65100,-44.31274,8.40000,"0"
-2.65100,-44.30914,9.60000,"0"
-2.65100,-44.30555,9.40000,"0"
-2.65100,-44.30195,14.30000,"0"
-2.65100,-44.29835,12.60000,"4"
-2.65100,-44.29475,9.10000,"0"
-2.65100,-44.29115,21.60000,"0"
-2.65100,-44.28756,7.30000,"0"
-2.65100,-44.28396,6.40000,"0"
-2.65100,-44.28036,16.40000,"0"
-2.65100,-44.27676,17.10000,"0"
-2.65100,-44.27317,7.60000,"0"
-2.65100,-44.26957,16.90000,"0"
-2.65100,-44.26597,21.70000,"0"
-2.65100,-44.26237,16.60000,"0"
-2.65100,-44.25877,13.20000,"0"
-2.65100,-44.25518,10.70000,"0"
-2.65100,-44.25158,17.10000,"0"
-2.65100,-44.24799,18.70000,"0"
-2.65100,-44.24438,27.10000,"0"
-2.65100,-44.24079,38.20000,"5"
-2.65100,-44.23719,36.60000,"5"
-2.65100,-44.23359,37.20000,"5"
-2.65100,-44.23000,51.40000,"5"
-2.65100,-44.22640,45.40000,"5"
-2.65100,-44.22281,24.00000,"5"
-2.65100,-44.21920,28.80000,"5"
-2.65100,-44.21561,30.30000,"5"
-2.65100,-44.21201,34.40000,"5"
-2.65100,-44.20841,26.70000,"5"
-2.65100,-44.20481,14.60000,"0"
-2.65100,-44.20122,12.10000,"0"
-2.65100,-44.19762,13.90000,"0"
-2.65100,-44.19402,14.70000,"0"
-2.65100,-44.19042,19.50000,"0"
-2.65100,-44.18683,19.70000,"0"
-2.65100,-44.18323,3.70000,"0"
-2.65100,-44.17963,6.30000,"0"
-2.65100,-44.17604,5.60000,"0"
-2.65459,-44.36670,5.20000,"0"
-2.65459,-44.36311,8.10000,"0"
-2.65459,-44.35591,7.50000,"0"
-2.65459,-44.35231,10.20000,"3"
-2.65459,-44.34872,0.40000,"0"
-2.65459,-44.34512,7.10000,"0"
-2.65459,-44.34152,11.40000,"0"
-2.65459,-44.33792,6.40000,"0"
-2.65459,-44.33432,8.80000,"0"
-2.65459,-44.33072,6.00000,"0"
-2.65459,-44.32713,2.00000,"0"
-2.65459,-44.32353,14.60000,"0"
-2.65459,-44.31993,8.10000,"0"
-2.65459,-44.31634,5.70000,"0"
-2.65459,-44.31274,8.60000,"0"
-2.65459,-44.30914,11.70000,"0"
-2.65459,-44.30554,11.40000,"0"
-2.65459,-44.30194,15.40000,"0"
-2.65459,-44.29834,9.80000,"0"
-2.65459,-44.29475,14.40000,"0"
-2.65459,-44.29116,16.60000,"0"
-2.65459,-44.28756,8.40000,"0"
-2.65459,-44.28396,9.90000,"0"
-2.65459,-44.28036,12.80000,"0"
-2.65459,-44.27676,13.00000,"0"
-2.65459,-44.27317,15.90000,"0"
-2.65459,-44.26957,21.40000,"0"
-2.65459,-44.26597,19.10000,"0"
-2.65459,-44.26237,15.80000,"0"
-2.65459,-44.25878,11.10000,"0"
-2.65459,-44.25518,17.60000,"0"
-2.65459,-44.25159,18.90000,"0"
-2.65459,-44.24798,19.40000,"0"
-2.65459,-44.24439,17.10000,"0"
-2.65459,-44.24079,32.80000,"5"
-2.65459,-44.23719,23.80000,"5"
-2.65459,-44.23359,39.50000,"5"
-2.65459,-44.23000,40.60000,"5"
-2.65459,-44.22640,34.20000,"5"
-2.65459,-44.22280,37.20000,"5"
-2.65459,-44.21920,35.90000,"5"
-2.65459,-44.21561,28.60000,"5"
-2.65459,-44.21201,29.50000,"5"
-2.65459,-44.20841,26.50000,"5"
-2.65459,-44.20481,28.10000,"5"
-2.65459,-44.20122,18.00000,"5"
-2.65459,-44.19762,18.90000,"0"
-2.65459,-44.19402,21.00000,"5"
-2.65459,-44.19043,26.70000,"0"
-2.65459,-44.18683,11.50000,"0"
-2.65459,-44.18323,6.70000,"0"
-2.65459,-44.17963,8.40000,"0"
-2.65459,-44.17603,1.20000,"0"
-2.65819,-44.37030,7.10000,"0"
-2.65819,-44.36670,8.20000,"0"
-2.65819,-44.36311,6.30000,"0"
-2.65819,-44.35591,9.20000,"0"
-2.65819,-44.35231,8.50000,"0"
-2.65819,-44.34872,3.40000,"0"
-2.65819,-44.34512,7.60000,"0"
-2.65819,-44.34151,6.20000,"0"
-2.65819,-44.33792,10.00000,"0"
-2.65819,-44.33432,8.70000,"0"
-2.65819,-44.33073,5.50000,"0"
-2.65819,-44.32713,-1.00000,"0"
-2.65819,-44.32353,12.90000,"0"
-2.65819,-44.31993,8.30000,"0"
-2.65819,-44.31633,9.50000,"0"
-2.65819,-44.31274,7.50000,"0"
-2.65819,-44.30914,8.10000,"0"
-2.65819,-44.30555,11.30000,"4"
-2.65819,-44.30194,9.90000,"0"
-2.65819,-44.29835,11.60000,"0"
-2.65819,-44.29475,8.70000,"0"
-2.65819,-44.29115,11.90000,"0"
-2.65819,-44.28755,11.00000,"0"
-2.65819,-44.28395,14.40000,"0"
-2.65819,-44.28036,7.90000,"0"
-2.65819,-44.27676,15.00000,"0"
-2.65819,-44.27316,22.70000,"4"
-2.65819,-44.26957,17.80000,"0"
-2.65819,-44.26597,18.40000,"0"
-2.65819,-44.26237,19.70000,"0"
-2.65819,-44.25877,22.00000,"0"
-2.65819,-44.25518,17.90000,"0"
-2.65819,-44.25158,16.80000,"0"
-2.65819,-44.24799,16.80000,"0"
-2.65819,-44.24438,21.00000,"0"
-2.65819,-44.24079,16.50000,"0"
-2.65819,-44.23719,23.20000,"0"
-2.65819,-44.23359,39.10000,"5"
-2.65819,-44.22999,38.20000,"5"
-2.65819,-44.22640,36.30000,"5"
-2.65819,-44.22280,18.30000,"5"
-2.65819,-44.21920,23.80000,"0"
-2.65819,-44.21560,17.40000,"0"
-2.65819,-44.21201,25.80000,"5"
-2.65819,-44.20841,20.90000,"5"
-2.65819,-44.20481,13.50000,"0"
-2.65819,-44.20122,18.40000,"5"
-2.65819,-44.19762,15.10000,"0"
-2.65819,-44.19402,16.00000,"0"
-2.65819,-44.19042,27.20000,"5"
-2.65819,-44.18683,19.80000,"0"
-2.65819,-44.18323,6.40000,"0"
-2.65819,-44.17963,3.50000,"0"
-2.65819,-44.17604,3.40000,"0"
-2.65819,-44.17244,4.40000,"0"
-2.66178,-44.37390,-1.50000,"0"
-2.66178,-44.37030,6.20000,"0"
-2.66178,-44.36670,6.80000,"0"
-2.66178,-44.36311,6.10000,"0"
-2.66178,-44.35591,-0.50000,"0"
-2.66178,-44.35231,1.40000,"0"
-2.66178,-44.34871,7.20000,"0"
-2.66178,-44.34512,7.60000,"0"
-2.66178,-44.34152,3.70000,"0"
-2.66178,-44.33792,9.80000,"0"
-2.66178,-44.33432,9.30000,"0"
-2.66178,-44.33073,5.80000,"0"
-2.66178,-44.32713,12.60000,"0"
-2.66178,-44.32353,8.70000,"0"
-2.66178,-44.31993,10.10000,"0"
-2.66178,-44.31634,6.40000,"0"
-2.66178,-44.31274,8.70000,"0"
-2.66178,-44.30914,14.40000,"0"
-2.66178,-44.30554,11.70000,"0"
-2.66178,-44.30195,10.50000,"0"
-2.66178,-44.29835,8.20000,"0"
-2.66178,-44.29475,9.50000,"0"
-2.66178,-44.29115,9.30000,"0"
-2.66178,-44.28756,12.10000,"0"
-2.66178,-44.28396,15.60000,"4"
-2.66178,-44.28036,13.60000,"4"
-2.66178,-44.27676,15.40000,"0"
-2.66178,-44.27317,28.70000,"4"
-2.66178,-44.26957,24.80000,"4"
-2.66178,-44.26597,22.50000,"4"
-2.66178,-44.26237,26.00000,"4"
-2.66178,-44.25878,27.20000,"4"
-2.66178,-44.25518,13.30000,"0"
-2.66178,-44.25158,11.10000,"0"
-2.66178,-44.24798,16.20000,"0"
-2.66178,-44.24438,15.60000,"0"
-2.66178,-44.24079,17.70000,"0"
-2.66178,-44.23719,19.50000,"5"
-2.66178,-44.23360,20.40000,"5"
-2.66178,-44.23000,23.40000,"5"
-2.66178,-44.22640,19.00000,"0"
-2.66178,-44.22281,16.00000,"0"
-2.66178,-44.21920,22.20000,"0"
-2.66178,-44.21561,20.80000,"0"
-2.66178,-44.21201,20.70000,"5"
-2.66178,-44.20841,22.70000,"5"
-2.66178,-44.20481,18.40000,"5"
-2.66178,-44.20121,25.30000,"5"
-2.66178,-44.19762,10.50000,"0"
-2.66178,-44.19402,4.50000,"0"
-2.66178,-44.19043,14.20000,"0"
-2.66178,-44.18683,9.60000,"0"
-2.66178,-44.18323,9.90000,"0"
-2.66178,-44.17963,1.50000,"0"
-2.66178,-44.17604,4.80000,"0"
-2.66178,-44.17244,2.70000,"0"
-2.66538,-44.37749,7.40000,"0"
-2.66538,-44.37390,7.20000,"0"
-2.66538,-44.37030,7.30000,"0"
-2.66538,-44.36670,6.60000,"0"
-2.66538,-44.36311,4.70000,"0"
-2.66538,-44.35591,4.40000,"0"
-2.66538,-44.35231,12.00000,"0"
-2.66538,-44.34871,8.20000,"0"
-2.66538,-44.34512,4.70000,"0"
-2.66538,-44.34151,10.40000,"0"
-2.66538,-44.33792,8.70000,"0"
-2.66538,-44.33432,7.00000,"0"
-2.66538,-44.33073,8.00000,"0"
-2.66538,-44.32713,10.00000,"0"
-2.66538,-44.32353,10.20000,"0"
-2.66538,-44.31993,6.70000,"0"
-2.66538,-44.31634,7.20000,"0"
-2.66538,-44.31274,10.80000,"0"
-2.66538,-44.30914,8.50000,"0"
-2.66538,-44.30554,7.10000,"0"
-2.66538,-44.30195,3.70000,"0"
-2.66538,-44.29835,6.80000,"0"
-2.66538,-44.29475,8.30000,"0"
-2.66538,-44.29116,9.40000,"0"
-2.66538,-44.28756,8.90000,"0"
-2.66538,-44.28396,10.70000,"0"
-2.66538,-44.28036,9.80000,"0"
-2.66538,-44.27677,20.90000,"4"
-2.66538,-44.27316,19.30000,"4"
-2.66538,-44.26957,22.10000,"4"
-2.66538,-44.26597,20.10000,"4"
-2.66538,-44.26237,19.60000,"4"
-2.66538,-44.25878,28.80000,"4"
-2.66538,-44.25518,30.00000,"4"
-2.66538,-44.25158,17.10000,"0"
-2.66538,-44.24799,25.60000,"4"
-2.66538,-44.24438,24.60000,"0"
-2.66538,-44.24079,26.30000,"0"
-2.66538,-44.23719,19.00000,"0"
-2.66538,-44.23359,21.00000,"5"
-2.66538,-44.23000,19.20000,"0"
-2.66538,-44.22640,19.80000,"0"
-2.66538,-44.22280,15.70000,"0"
-2.66538,-44.21920,21.70000,"5"
-2.66538,-44.21561,22.60000,"5"
-2.66538,-44.21201,20.10000,"5"
-2.66538,-44.20841,27.30000,"5"
-2.66538,-44.20482,14.20000,"0"
-2.66538,-44.20122,19.70000,"0"
-2.66538,-44.19762,13.10000,"0"
-2.66538,-44.19402,2.70000,"0"
-2.66538,-44.19043,9.70000,"0"
-2.66538,-44.18683,14.60000,"0"
-2.66538,-44.18323,11.20000,"0"
-2.66538,-44.17963,9.70000,"0"
-2.66538,-44.17604,3.40000,"0"
-2.66538,-44.17244,2.90000,"0"
-2.66897,-44.37749,8.60000,"0"
-2.66897,-44.37390,9.10000,"0"
-2.66897,-44.37030,4.80000,"0"
-2.66897,-44.36670,9.50000,"0"
-2.66897,-44.36310,5.20000,"0"
-2.66897,-44.35591,8.80000,"0"
-2.66897,-44.35231,6.80000,"0"
-2.66897,-44.34871,5.60000,"0"
-2.66897,-44.34512,6.80000,"0"
-2.66897,-44.34152,9.70000,"0"
-2.66897,-44.33792,8.00000,"0"
-2.66897,-44.33433,7.00000,"0"
-2.66897,-44.33073,5.10000,"0"
-2.66897,-44.32713,5.70000,"0"
-2.66897,-44.32353,6.10000,"0"
-2.66897,-44.31994,6.40000,"0"
-2.66897,-44.31634,8.20000,"0"
-2.66897,-44.31274,7.60000,"0"
-2.66897,-44.30914,7.90000,"0"
-2.66897,-44.30554,1.20000,"0"
-2.66897,-44.30195,9.50000,"0"
-2.66897,-44.29835,14.20000,"0"
-2.66897,-44.29475,9.20000,"0"
-2.66897,-44.29115,8.70000,"0"
-2.66897,-44.28756,25.80000,"4"
-2.66897,-44.28396,15.60000,"4"
-2.66897,-44.28036,23.50000,"4"
-2.66897,-44.27676,24.40000,"4"
-2.66897,-44.27317,29.50000,"4"
-2.66897,-44.26957,31.60000,"4"
-2.66897,-44.26597,22.40000,"4"
-2.66897,-44.26237,23.80000,"4"
-2.66897,-44.25878,28.00000,"4"
-2.66897,-44.25518,19.40000,"0"
-2.66897,-44.25158,9.20000,"0"
-2.66897,-44.24799,25.00000,"4"
-2.66897,-44.24438,16.80000,"0"
-2.66897,-44.24079,26.10000,"0"
-2.66897,-44.23719,15.90000,"0"
-2.66897,-44.23359,19.30000,"0"
-2.66897,-44.23000,22.40000,"0"
-2.66897,-44.22640,27.30000,"0"
-2.66897,-44.22280,19.60000,"0"
-2.66897,-44.21920,14.70000,"0"
-2.66897,-44.21560,23.70000,"0"
-2.66897,-44.21201,16.10000,"0"
-2.66897,-44.20841,21.40000,"5"
-2.66897,-44.20482,11.80000,"0"
-2.66897,-44.20122,9.00000,"0"
-2.66897,-44.19762,9.60000,"0"
-2.66897,-44.19402,10.20000,"0"
-2.66897,-44.19043,10.90000,"0"
-2.66897,-44.18683,12.20000,"0"
-2.66897,-44.18323,1.50000,"0"
-2.66897,-44.17963,4.70000,"0"
-2.66897,-44.17604,2.10000,"0"
-2.67256,-44.37749,9.00000,"0"
-2.67256,-44.37390,9.50000,"0"
-2.67256,-44.37030,6.10000,"0"
-2.67256,-44.36670,6.70000,"0"
-2.67256,-44.36311,6.20000,"0"
-2.67256,-44.35950,3.40000,"0"
-2.67256,-44.35591,1.70000,"0"
-2.67256,-44.35231,4.30000,"0"
-2.67256,-44.34872,7.20000,"0"
-2.67256,-44.34512,4.40000,"0"
-2.67256,-44.34152,8.00000,"0"
-2.67256,-44.33792,7.20000,"0"
-2.67256,-44.33432,6.70000,"0"
-2.67256,-44.33073,3.80000,"0"
-2.67256,-44.32713,3.80000,"0"
-2.67256,-44.32353,4.30000,"0"
-2.67256,-44.31993,8.50000,"0"
-2.67256,-44.31634,5.20000,"0"
-2.67256,-44.31274,7.50000,"0"
-2.67256,-44.30914,7.50000,"0"
-2.67256,-44.30554,6.00000,"0"
-2.67256,-44.30194,9.70000,"0"
-2.67256,-44.29835,13.90000,"0"
-2.67256,-44.29475,15.20000,"0"
-2.67256,-44.29115,21.90000,"4"
-2.67256,-44.28756,25.90000,"4"
-2.67256,-44.28396,19.90000,"4"
-2.67256,-44.28036,28.20000,"4"
-2.67256,-44.27676,23.20000,"4"
-2.67256,-44.27316,26.20000,"4"
-2.67256,-44.26957,29.30000,"4"
-2.67256,-44.26597,32.70000,"4"
-2.67256,-44.26237,33.30000,"4"
-2.67256,-44.25878,26.40000,"4"
-2.67256,-44.25518,23.50000,"4"
-2.67256,-44.25158,22.60000,"4"
-2.67256,-44.24799,21.40000,"4"
-2.67256,-44.24438,19.50000,"4"
-2.67256,-44.24079,22.00000,"4"
-2.67256,-44.23719,14.70000,"0"
-2.67256,-44.23360,19.10000,"0"
-2.67256,-44.23000,14.00000,"0"
-2.67256,-44.22640,16.30000,"0"
-2.67256,-44.22280,19.30000,"0"
-2.67256,-44.21920,13.60000,"0"
-2.67256,-44.21560,20.50000,"0"
-2.67256,-44.21201,20.30000,"0"
-2.67256,-44.20841,21.30000,"0"
-2.67256,-44.20481,18.00000,"0"
-2.67256,-44.20122,14.10000,"0"
-2.67256,-44.19762,10.50000,"0"
-2.67256,-44.19402,8.70000,"0"
-2.67256,-44.19042,17.20000,"0"
-2.67256,-44.18683,10.60000,"0"
-2.67256,-44.18323,4.50000,"0"
-2.67256,-44.17963,6.50000,"0"
-2.67256,-44.17604,3.90000,"0"
-2.67616,-44.37749,7.60000,"0"
-2.67616,-44.37390,8.50000,"0"
-2.67616,-44.37030,9.30000,"0"
-2.67616,-44.36670,5.10000,"0"
-2.67616,-44.35950,0.20000,"0"
-2.67616,-44.35591,5.20000,"0"
-2.67616,-44.35231,3.10000,"0"
-2.67616,-44.34871,2.10000,"0"
-2.67616,-44.34512,5.00000,"0"
-2.67616,-44.34152,6.80000,"0"
-2.67616,-44.33792,5.20000,"0"
-2.67616,-44.33432,8.10000,"0"
-2.67616,-44.33073,5.00000,"0"
-2.67616,-44.32713,5.80000,"0"
-2.67616,-44.32353,6.10000,"0"
-2.67616,-44.31993,8.50000,"0"
-2.67616,-44.31634,13.90000,"0"
-2.67616,-44.31274,13.90000,"0"
-2.67616,-44.30914,9.00000,"0"
-2.67616,-44.30554,7.20000,"0"
-2.67616,-44.30195,7.50000,"0"
-2.67616,-44.29835,8.50000,"0"
-2.67616,-44.29475,10.70000,"4"
-2.67616,-44.29116,12.50000,"4"
-2.67616,-44.28756,22.20000,"4"
-2.67616,-44.28396,22.20000,"4"
-2.67616,-44.28036,25.90000,"4"
-2.67616,-44.27676,22.20000,"4"
-2.67616,-44.27316,21.10000,"4"
-2.67616,-44.26957,28.50000,"4"
-2.67616,-44.26597,25.90000,"4"
-2.67616,-44.26237,28.30000,"4"
-2.67616,-44.25878,22.50000,"4"
-2.67616,-44.25518,18.40000,"4"
-2.67616,-44.25158,13.60000,"0"
-2.67616,-44.24799,19.80000,"4"
-2.67616,-44.24438,23.50000,"4"
-2.67616,-44.24079,22.70000,"4"
-2.67616,-44.23719,20.40000,"0"
-2.67616,-44.23359,22.00000,"0"
-2.67616,-44.23000,17.60000,"0"
-2.67616,-44.22640,16.00000,"0"
-2.67616,-44.22280,19.20000,"0"
-2.67616,-44.21921,12.30000,"0"
-2.67616,-44.21560,10.90000,"0"
-2.67616,-44.21201,11.60000,"0"
-2.67616,-44.20841,17.90000,"0"
-2.67616,-44.20481,12.80000,"0"
-2.67616,-44.20122,14.30000,"0"
-2.67616,-44.19762,15.10000,"0"
-2.67616,-44.19402,15.60000,"0"
-2.67616,-44.19042,15.90000,"0"
-2.67616,-44.18683,3.40000,"0"
-2.67616,-44.18323,0.90000,"0"
-2.67616,-44.17963,2.10000,"0"
-2.67616,-44.17604,5.50000,"0"
-2.67616,-44.17244,6.60000,"0"
-2.67975,-44.37749,8.00000,"0"
-2.67975,-44.37390,8.30000,"0"
-2.67975,-44.37030,9.50000,"0"
-2.67975,-44.36670,6.10000,"0"
-2.67975,-44.36311,6.40000,"0"
-2.67975,-44.35950,7.10000,"0"
-2.67975,-44.35591,4.80000,"0"
-2.67975,-44.35231,7.10000,"0"
-2.67975,-44.34871,11.70000,"0"
-2.67975,-44.34512,7.40000,"0"
-2.67975,-44.34152,7.30000,"0"
-2.67975,-44.33792,1.00000,"0"
-2.67975,-44.33432,7.50000,"0"
-2.67975,-44.33073,9.80000,"0"
-2.67975,-44.32713,9.70000,"0"
-2.67975,-44.32353,6.30000,"0"
-2.67975,-44.31993,5.90000,"0"
-2.67975,-44.31634,12.40000,"0"
-2.67975,-44.31274,13.20000,"0"
-2.67975,-44.30914,14.10000,"0"
-2.67975,-44.30554,11.90000,"0"
-2.67975,-44.30195,7.50000,"0"
-2.67975,-44.29835,13.30000,"0"
-2.67975,-44.29475,8.40000,"0"
-2.67975,-44.29115,11.40000,"0"
-2.67975,-44.28756,21.70000,"4"
-2.67975,-44.28396,21.50000,"4"
-2.67975,-44.28036,15.50000,"0"
-2.67975,-44.27676,23.70000,"4"
-2.67975,-44.27317,18.40000,"4"
-2.67975,-44.26957,23.60000,"4"
-2.67975,-44.26597,28.60000,"4"
-2.67975,-44.26237,36.00000,"4"
-2.67975,-44.25878,17.10000,"0"
-2.67975,-44.25518,27.90000,"4"
-2.67975,-44.25158,18.70000,"4"
-2.67975,-44.24798,22.30000,"4"
-2.67975,-44.24438,16.90000,"0"
-2.67975,-44.24079,19.90000,"4"
-2.67975,-44.23719,13.40000,"0"
-2.67975,-44.23359,16.90000,"0"
-2.67975,-44.23000,19.80000,"0"
-2.67975,-44.22640,22.50000,"0"
-2.67975,-44.22280,18.40000,"0"
-2.67975,-44.21920,17.40000,"0"
-2.67975,-44.21561,13.40000,"0"
-2.67975,-44.21201,9.80000,"0"
-2.67975,-44.20841,8.80000,"0"
-2.67975,-44.20481,18.20000,"0"
-2.67975,-44.20122,14.40000,"0"
-2.67975,-44.19762,18.90000,"0"
-2.67975,-44.19402,20.10000,"0"
-2.67975,-44.19043,17.50000,"0"
-2.67975,-44.18683,6.60000,"0"
-2.67975,-44.18323,5.00000,"0"
-2.67975,-44.17963,4.80000,"0"
-2.67975,-44.17604,3.70000,"0"
-2.67975,-44.17244,4.50000,"0"
-2.68335,-44.37749,5.70000,"0"
-2.68335,-44.37390,8.40000,"0"
-2.68335,-44.37030,8.70000,"0"
-2.68335,-44.36670,8.60000,"0"
-2.68335,-44.36311,6.10000,"0"
-2.68335,-44.35950,9.50000,"0"
-2.68335,-44.35591,10.60000,"0"
-2.68335,-44.35231,11.60000,"0"
-2.68335,-44.34872,17.90000,"6"
-2.68335,-44.34512,7.40000,"0"
-2.68335,-44.34152,7.00000,"0"
-2.68335,-44.33792,8.80000,"0"
-2.68335,-44.33432,6.50000,"0"
-2.68335,-44.33073,8.50000,"0"
-2.68335,-44.32713,8.00000,"0"
-2.68335,-44.32353,9.10000,"0"
-2.68335,-44.31993,8.60000,"0"
-2.68335,-44.31634,8.30000,"0"
-2.68335,-44.31274,16.00000,"0"
-2.68335,-44.30914,16.50000,"6"
-2.68335,-44.30555,14.90000,"0"
-2.68335,-44.30195,7.40000,"0"
-2.68335,-44.29835,15.90000,"0"
-2.68335,-44.29475,15.30000,"0"
-2.68335,-44.29115,23.10000,"4"
-2.68335,-44.28756,20.20000,"4"
-2.68335,-44.28396,18.40000,"4"
-2.68335,-44.28036,21.60000,"4"
-2.68335,-44.27676,24.40000,"4"
-2.68335,-44.27317,31.60000,"4"
-2.68335,-44.26957,28.40000,"4"
-2.68335,-44.26597,30.80000,"4"
-2.68335,-44.26237,37.20000,"4"
-2.68335,-44.25878,36.20000,"4"
-2.68335,-44.25518,20.40000,"4"
-2.68335,-44.25158,21.90000,"4"
-2.68335,-44.24799,20.60000,"4"
-2.68335,-44.24438,24.50000,"4"
-2.68335,-44.24079,16.90000,"0"
-2.68335,-44.23719,18.00000,"0"
-2.68335,-44.23360,17.40000,"0"
-2.68335,-44.23000,18.00000,"0"
-2.68335,-44.22640,16.40000,"0"
-2.68335,-44.22281,15.10000,"0"
-2.68335,-44.21920,18.10000,"0"
-2.68335,-44.21561,17.70000,"0"
-2.68335,-44.21201,10.00000,"0"
-2.68335,-44.20841,8.70000,"0"
-2.68335,-44.20481,15.00000,"0"
-2.68335,-44.20122,10.80000,"0"
-2.68335,-44.19762,11.30000,"0"
-2.68335,-44.19402,19.40000,"0"
-2.68335,-44.19043,-1.00000,"0"
-2.68335,-44.18683,2.20000,"0"
-2.68335,-44.18323,3.60000,"0"
-2.68335,-44.17963,-0.90000,"0"
-2.68335,-44.17604,5.10000,"0"
-2.68335,-44.17244,0.90000,"0"
-2.68694,-44.38109,-0.80000,"0"
-2.68694,-44.37749,6.30000,"0"
-2.68694,-44.37390,8.10000,"0"
-2.68694,-44.37030,12.00000,"0"
-2.68694,-44.36670,3.80000,"0"
-2.68694,-44.36310,5.60000,"0"
-2.68694,-44.35950,4.30000,"0"
-2.68694,-44.35591,11.90000,"6"
-2.68694,-44.35231,12.60000,"6"
-2.68694,-44.34872,14.40000,"6"
-2.68694,-44.34512,9.40000,"0"
-2.68694,-44.34152,13.90000,"0"
-2.68694,-44.33792,8.80000,"0"
-2.68694,-44.33432,8.80000,"0"
-2.68694,-44.33073,8.40000,"0"
-2.68694,-44.32713,11.30000,"0"
-2.68694,-44.32353,14.30000,"0"
-2.68694,-44.31993,10.90000,"0"
-2.68694,-44.31634,8.50000,"0"
-2.68694,-44.31274,13.60000,"0"
-2.68694,-44.30914,10.10000,"0"
-2.68694,-44.30554,10.20000,"0"
-2.68694,-44.30195,11.80000,"0"
-2.68694,-44.29835,14.90000,"0"
-2.68694,-44.29475,20.00000,"0"
-2.68694,-44.29115,18.30000,"0"
-2.68694,-44.28756,21.80000,"4"
-2.68694,-44.28395,18.60000,"4"
-2.68694,-44.28036,25.90000,"4"
-2.68694,-44.27676,23.30000,"4"
-2.68694,-44.27317,39.00000,"4"
-2.68694,-44.26957,37.50000,"4"
-2.68694,-44.26597,39.90000,"4"
-2.68694,-44.26237,41.40000,"4"
-2.68694,-44.25877,30.70000,"4"
-2.68694,-44.25518,32.60000,"4"
-2.68694,-44.25158,26.90000,"4"
-2.68694,-44.24798,26.20000,"4"
-2.68694,-44.24438,14.60000,"0"
-2.68694,-44.24079,16.50000,"0"
-2.68694,-44.23719,22.70000,"0"
-2.68694,-44.23359,16.60000,"0"
-2.68694,-44.23000,17.50000,"0"
-2.68694,-44.22640,20.50000,"0"
-2.68694,-44.22280,16.30000,"0"
-2.68694,-44.21921,15.50000,"0"
-2.68694,-44.21561,7.40000,"0"
-2.68694,-44.21201,14.70000,"0"
-2.68694,-44.20841,11.90000,"0"
-2.68694,-44.20481,12.00000,"0"
-2.68694,-44.20122,14.80000,"0"
-2.68694,-44.19762,13.60000,"0"
-2.68694,-44.19402,14.10000,"0"
-2.68694,-44.19043,5.10000,"0"
-2.68694,-44.18683,3.40000,"0"
-2.68694,-44.18323,4.20000,"0"
-2.68694,-44.17963,1.70000,"0"
-2.69053,-44.38109,3.40000,"0"
-2.69053,-44.37749,7.10000,"0"
-2.69053,-44.37390,12.20000,"0"
-2.69053,-44.37030,9.50000,"0"
-2.69053,-44.36670,9.50000,"0"
